"","GEOID","NHW","CT","SP","HS","GOTV","Location","IRR","State","County"
"138",51005,0.920122988355358,0.714078374455733,0.307748008689356,0.893557422969188,0.554112554112554,"Alleghany County, Virginia",0.53159071078178,"Virginia","County"
"139",51007,0.757585187490275,0.3660641754671,0.306837606837607,0.814708691499522,0.679522862823062,"Amelia County, Virginia",0.538188618516097,"Virginia","County"
"140",51009,0.771720720155574,0.843330950053259,0.31214742384355,0.918071476736345,0.584378089776547,"Amherst County, Virginia",0.492995377508445,"Virginia","County"
"141",51011,0.778391217821147,0.54816247582205,0.294864715626726,0.871503496503496,0.651072780816155,"Appomattox County, Virginia",0.530026019432064,"Virginia","County"
"142",51013,0.714438553426832,0.692100476596137,0.196964253637507,0.917300534067001,0.699382908433585,"Arlington County, Virginia",0.122634988202972,"Virginia","County"
"143",51015,0.927444077053855,0.698865589549673,0.228367404088491,0.850217202432667,0.584212317114665,"Augusta County, Virginia",0.474720046843127,"Virginia","County"
"144",51017,0.941725472342363,0.734861509073544,0.304918032786885,0.923333333333333,0.6,"Bath County, Virginia",0.589195951326324,"Virginia","County"
"145",51019,0.895504954561791,0.428092174008689,0.222163378789885,0.901505971957763,0.671935510678966,"Bedford County, Virginia",0.472303701127138,"Virginia","County"
"146",51021,0.968512486427796,0.787421022400919,0.228915662650602,0.825581395348837,0.547692307692308,"Bland County, Virginia",0.566764603850212,"Virginia","County"
"147",51023,0.935735356089338,0.616707242848448,0.192307692307692,0.856367432150313,0.683457640084146,"Botetourt County, Virginia",0.495866372768947,"Virginia","County"
"148",51025,0.417761776177618,0.535660547697863,0.564724919093851,0.884882985452245,0.560461653015637,"Brunswick County, Virginia",0.533486065696971,"Virginia","County"
"149",51027,0.952344385219984,0.636249608027595,0.361046511627907,0.846051758460518,0.477468890653958,"Buchanan County, Virginia",0.532383538071175,"Virginia","County"
"150",51029,0.612502940484592,0.880884389061959,0.389563974267334,0.860172820109976,0.52120765832106,"Buckingham County, Virginia",0.537537055053376,"Virginia","County"
"151",51031,0.815805691499003,0.621775025799794,0.304189750692521,0.925356254241122,0.613072965388213,"Campbell County, Virginia",0.471233470152082,"Virginia","County"
"152",51033,0.65842830638749,0.540058266569556,0.34914089347079,0.920324603467355,0.602306498114881,"Caroline County, Virginia",0.511818251464401,"Virginia","County"
"153",51035,0.973838186831663,0.463616805871931,0.334718549301096,0.903788634097707,0.558125791473195,"Carroll County, Virginia",0.512840638507655,"Virginia","County"
"154",51036,0.431165117941387,0.691142061281337,0.284403669724771,0.919831223628692,0.673791348600509,"Charles City County, Virginia",0.546866478320635,"Virginia","County"
"155",51037,0.688135593220339,0.5007627577383,0.454323995127893,0.831,0.590566037735849,"Charlotte County, Virginia",0.545251723977122,"Virginia","County"
"156",51041,0.682624975327518,0.81753523858787,0.286516001820112,0.864227882125414,0.697349033436182,"Chesterfield County, Virginia",0.290190881939427,"Virginia","County"
"157",51043,0.898155238426732,0.739634574841883,0.298221614227086,0.885864793678665,0.703649635036496,"Clarke County, Virginia",0.515899363694967,"Virginia","County"
"158",51045,0.995892822217876,0.533178580004803,0.127862595419847,0.996845425867508,0.651518833535844,"Craig County, Virginia",0.57316929600537,"Virginia","County"
"159",51047,0.761922695738355,0.461188980183664,0.266201578850744,0.861481481481482,0.611914770256559,"Culpeper County, Virginia",0.481881924548318,"Virginia","County"
"160",51049,0.634273451870018,0.495461881904123,0.360084477296726,0.969411764705882,0.613082901554404,"Cumberland County, Virginia",0.547471838790483,"Virginia","County"
"161",51051,0.984024064171123,0.716550154446431,0.301310043668122,0.939336492890995,0.517292612463888,"Dickenson County, Virginia",0.538355592800423,"Virginia","County"
"162",51053,0.645365267768829,0.503741250301714,0.325732899022801,0.922517123287671,0.605499541704858,"Dinwiddie County, Virginia",0.503882667728091,"Virginia","County"
"163",51057,0.555364262413918,0.416501650165017,0.471090047393365,0.932572614107884,0.590795454545455,"Essex County, Virginia",0.538052291407379,"Virginia","County"
"164",51059,0.619801509187786,0.521255060728745,0.185489314670168,0.871518654755649,0.716286183176787,"Fairfax County, Virginia",0.156363744197581,"Virginia","County"
"165",51061,0.869116689575345,0.562376725838264,0.224394162538492,0.884440227703985,0.708263545555443,"Fauquier County, Virginia",0.470371538771142,"Virginia","County"
"166",51063,0.957232222647772,0.483777415261918,0.200607902735562,0.863725490196078,0.619583843329253,"Floyd County, Virginia",0.531752678578699,"Virginia","County"
"167",51065,0.806864013393197,0.514016595649249,0.211353088182792,0.902896995708155,0.632920792079208,"Fluvanna County, Virginia",0.501010706066598,"Virginia","County"
"168",51067,0.888570768054345,0.617407816294988,0.295316070068545,0.903972064600611,0.580947025081543,"Franklin County, Virginia",0.488644677798284,"Virginia","County"
"169",51069,0.909985555412023,0.526521893912424,0.250758889852559,0.861436950146628,0.631006722549589,"Frederick County, Virginia",0.446140835919103,"Virginia","County"
"170",51071,0.966456524324967,0.658073479468972,0.385399892646269,0.868576242628475,0.592536750848097,"Giles County, Virginia",0.522125170499676,"Virginia","County"
"171",51073,0.878878394015231,0.528965517241379,0.235983981693364,0.906968259759212,0.634648370497427,"Gloucester County, Virginia",0.468847722299596,"Virginia","County"
"172",51075,0.799306111555911,0.485503126776578,0.178442496132027,0.802535023348899,0.75737517831669,"Goochland County, Virginia",0.513724800590968,"Virginia","County"
"173",51077,0.924546202011258,0.47463503649635,0.328410078192876,0.87342908438061,0.569255795038634,"Grayson County, Virginia",0.541157960414541,"Virginia","County"
"174",51079,0.869757856774858,0.480743367159799,0.219061876247505,0.914653784219002,0.636454969501256,"Greene County, Virginia",0.49175955230197,"Virginia","County"
"175",51081,0.378848957886611,0.683493408899031,0.378984651711924,0.794273594909862,0.449267782426778,"Greensville County, Virginia",0.537995038479617,"Virginia","County"
"176",51083,0.605566577532419,0.461758172008886,0.343892880470281,0.879440665154951,0.600723719920391,"Halifax County, Virginia",0.511987863955417,"Virginia","County"
"177",51085,0.865580331070666,0.464596949891068,0.183834232382909,0.913956271075819,0.762133539971587,"Hanover County, Virginia",0.431950177203492,"Virginia","County"
"178",51087,0.570479237936138,0.8226313466579,0.322755940984345,0.856226928307752,0.672197211416583,"Henrico County, Virginia",0.256493552705117,"Virginia","County"
"179",51089,0.719527797162131,0.602044293015332,0.383625730994152,0.847156726768377,0.573044436283511,"Henry County, Virginia",0.464433147168306,"Virginia","County"
"180",51091,0.995031616982836,0.597692105953318,0.283018867924528,0.927272727272727,0.6921875,"Highland County, Virginia",0.607632836717233,"Virginia","County"
"181",51093,0.724018475750577,0.479821369500496,0.31259679917398,0.89906103286385,0.715277777777778,"Isle of Wight County, Virginia",0.48261509767149,"Virginia","County"
"182",51095,0.803878467492886,0.464379125669448,0.24571749508565,0.898447488584475,0.730099367660343,"James City County, Virginia",0.379013767551156,"Virginia","County"
"183",51097,0.684344866704481,0.635535250649091,0.349122807017544,0.869980879541109,0.631886625332152,"King and Queen County, Virginia",0.561606371498609,"Virginia","County"
"184",51099,0.777327153341058,0.598283931357254,0.212454212454212,0.851141552511416,0.614235453315291,"King George County, Virginia",0.488940378063319,"Virginia","County"
"185",51101,0.773716433290901,0.73437170233422,0.268418341061309,0.850931677018634,0.713643790849673,"King William County, Virginia",0.523673379666305,"Virginia","County"
"186",51103,0.681784524250278,0.529396342662384,0.347763347763348,0.889692585895118,0.690280777537797,"Lancaster County, Virginia",0.526699857446571,"Virginia","County"
"187",51105,0.934407889284826,0.510864933958245,0.312282446544008,0.849367088607595,0.459303781617831,"Lee County, Virginia",0.516449049226234,"Virginia","County"
"188",51107,0.661538701209681,0.695609799317769,0.137043058687785,0.854251883745963,0.767906453789071,"Loudoun County, Virginia",0.360929378200601,"Virginia","County"
"189",51109,0.787196156020351,0.815360700097876,0.271392879450344,0.849498327759197,0.625794392523364,"Louisa County, Virginia",0.505149901741973,"Virginia","County"
"190",51111,0.623228538849976,0.467797294568948,0.368253968253968,0.808870116156283,0.550811359026369,"Lunenburg County, Virginia",0.545765410535847,"Virginia","County"
"191",51113,0.857599512900525,0.409178490103346,0.215867158671587,0.902208201892745,0.648262359275575,"Madison County, Virginia",0.535522746225792,"Virginia","County"
"192",51115,0.863119599818099,0.725955800650232,0.146706586826347,0.905691056910569,0.690217391304348,"Mathews County, Virginia",0.522823619253783,"Virginia","County"
"193",51117,0.621162511751548,0.5247084952804,0.482913669064748,0.842360193747248,0.583386709367494,"Mecklenburg County, Virginia",0.513537346275991,"Virginia","County"
"194",51119,0.777663551401869,0.525394424032851,0.313846153846154,0.888888888888889,0.639867109634552,"Middlesex County, Virginia",0.523991578495187,"Virginia","County"
"195",51121,0.8588834352072,0.434604105571847,0.273637664195604,0.982560926151237,0.517974284964576,"Montgomery County, Virginia",0.427220791865203,"Virginia","County"
"196",51125,0.842492573588982,0.458774758175956,0.370967741935484,0.849942726231386,0.672930072930073,"Nelson County, Virginia",0.536349871828741,"Virginia","County"
"197",51127,0.8150973795195,0.69078161102701,0.173700577521102,0.819316688567674,0.746734955185659,"New Kent County, Virginia",0.512206592258521,"Virginia","County"
"198",51131,0.621811491176717,0.456672991777356,0.452122408687068,0.880434782608696,0.635401069518717,"Northampton County, Virginia",0.533007890403758,"Virginia","County"
"199",51133,0.703100711772887,0.45353982300885,0.382692307692308,0.872377622377622,0.699315738025415,"Northumberland County, Virginia",0.532487395634917,"Virginia","County"
"200",51135,0.568193548387097,0.475844330127488,0.414540816326531,0.8336727766463,0.538132455779515,"Nottoway County, Virginia",0.52548377330947,"Virginia","County"
"201",51137,0.819274401887004,0.438782263401721,0.357740055738536,0.874380750176929,0.622751322751323,"Orange County, Virginia",0.492711237595923,"Virginia","County"
"202",51139,0.954819150280012,0.532977355878572,0.333502796136248,0.897564022485946,0.551292299493738,"Page County, Virginia",0.509199110659766,"Virginia","County"
"203",51141,0.922504059577804,0.659139784946237,0.33109756097561,0.927586206896552,0.560272572402044,"Patrick County, Virginia",0.528265518101012,"Virginia","County"
"204",51143,0.749237953174655,0.642353820191428,0.352334074309305,0.822587917042381,0.62480698902885,"Pittsylvania County, Virginia",0.492254377424344,"Virginia","County"
"205",51145,0.865122139007489,0.576533650982728,0.158243290345068,0.705077262693157,0.708351843625056,"Powhatan County, Virginia",0.500290810249731,"Virginia","County"
"206",51147,0.638743683568566,0.841347770529289,0.332123411978221,0.959382871536524,0.460625331213567,"Prince Edward County, Virginia",0.514591977386143,"Virginia","County"
"207",51149,0.585448883728295,0.492619626926196,0.254503195816386,0.822405174948545,0.5419624217119,"Prince George County, Virginia",0.47257837289541,"Virginia","County"
"208",51153,0.577430930335918,0.626086956521739,0.215738842453872,0.862330718987214,0.673374979510809,"Prince William County, Virginia",0.26830557422111,"Virginia","County"
"209",51155,0.920546824794064,0.754241396025206,0.297907128842381,0.917830075787794,0.521742260619151,"Pulaski County, Virginia",0.481507798828176,"Virginia","County"
"210",51157,0.902482269503546,0.780940964938568,0.25531914893617,0.82156862745098,0.73327630453379,"Rappahannock County, Virginia",0.55411788663442,"Virginia","County"
"211",51159,0.647105203874747,0.628527283077173,0.159642401021711,0.871345029239766,0.502115655853315,"Richmond County, Virginia",0.544621211571335,"Virginia","County"
"212",51161,0.882072598655739,0.676605504587156,0.279413232212354,0.880037868542061,0.673194377120698,"Roanoke County, Virginia",0.395852301390076,"Virginia","County"
"213",51163,0.936025589764094,0.475806451612903,0.242669362992922,0.900128040973111,0.556873462694725,"Rockbridge County, Virginia",0.525952933298547,"Virginia","County"
"214",51165,0.937213634761593,0.425925925925926,0.24665711556829,0.889518413597734,0.606501415215713,"Rockingham County, Virginia",0.470365853128134,"Virginia","County"
"215",51167,0.973292469352014,0.529198836649719,0.276605504587156,0.856559469116896,0.533228346456693,"Russell County, Virginia",0.512729667928516,"Virginia","County"
"216",51169,0.979871870598392,0.514360437470281,0.242753623188406,0.895750332005312,0.543884892086331,"Scott County, Virginia",0.519825635509139,"Virginia","County"
"217",51171,0.939110233476594,0.348507778921242,0.316789361196865,0.922435897435897,0.594535686876439,"Shenandoah County, Virginia",0.49401178468644,"Virginia","County"
"218",51173,0.95650214108632,0.588620414509892,0.351485148514851,0.898563343491511,0.497395833333333,"Smyth County, Virginia",0.50767116805039,"Virginia","County"
"219",51175,0.620714644071576,0.518927444794953,0.399592252803262,0.883018867924528,0.589883800410116,"Southampton County, Virginia",0.534112510775829,"Virginia","County"
"220",51177,0.723640154628192,0.585052661953542,0.243037453697352,0.861027457927369,0.638000216896215,"Spotsylvania County, Virginia",0.420646449638477,"Virginia","County"
"221",51179,0.680012776713052,0.692600652883569,0.243668831168831,0.875008817098117,0.632238256063862,"Stafford County, Virginia",0.380210370585739,"Virginia","County"
"222",51181,0.528333333333333,0.560753197536712,0.366548042704626,0.806896551724138,0.750642201834862,"Surry County, Virginia",0.55748662294199,"Virginia","County"
"223",51183,0.395002611875326,0.507580824972129,0.474820143884892,0.792300805729633,0.468343616516374,"Sussex County, Virginia",0.546214499267288,"Virginia","County"
"224",51185,0.946791825095057,0.461359093937375,0.263172804532578,0.859154929577465,0.520547550432277,"Tazewell County, Virginia",0.493094159443667,"Virginia","County"
"225",51187,0.898552561535147,0.615972367594725,0.332080536912752,0.90468085106383,0.573721639011175,"Warren County, Virginia",0.464198139883103,"Virginia","County"
"226",51191,0.961585119288314,0.456208425720621,0.284635788614568,0.911600928074246,0.567488021902806,"Washington County, Virginia",0.479745799228121,"Virginia","County"
"227",51193,0.674793060437691,0.756867071152785,0.242616033755274,0.929188255613126,0.602472727272727,"Westmoreland County, Virginia",0.521100388523731,"Virginia","County"
"228",51195,0.922434336963485,0.570775116433799,0.372630485588159,0.878161544737558,0.465439093484419,"Wise County, Virginia",0.492592382076102,"Virginia","County"
"229",51197,0.94813407049067,0.605335282294902,0.344658361645904,0.862431215607804,0.552532873464109,"Wythe County, Virginia",0.508200166738099,"Virginia","County"
"230",51199,0.754745735126578,0.576521204671174,0.253960964408726,0.899263721552878,0.655939013083342,"York County, Virginia",0.351311939719893,"Virginia","County"
"231",51510,0.62036995623143,0.520758122743682,0.285597269624573,0.845391903531438,0.699499132159683,"Alexandria city, Virginia",0.128223965633982,"Virginia","City"
"232",51520,0.878940806269667,0.499654138805626,0.493521126760563,0.917893106119287,0.498296296296296,"Bristol city, Virginia",0.217342030158274,"Virginia","City"
"233",51530,0.887326144710111,0.735540486637415,0.247376311844078,0.980961015412511,0.408269230769231,"Buena Vista city, Virginia",0.365907092466705,"Virginia","City"
"234",51540,0.704221759278942,0.690525477707006,0.374102500618965,0.953420058749475,0.598508105006455,"Charlottesville city, Virginia",0.167821073863183,"Virginia","City"
"235",51550,0.613716255991927,0.445753372601178,0.314778448245082,0.8865890881343,0.620089519269895,"Chesapeake city, Virginia",0.352815840303701,"Virginia","City"
"236",51570,0.766384357414881,0.748901318417899,0.437768240343348,0.898518518518518,0.607167106752169,"Colonial Heights city, Virginia",0.199108116412333,"Virginia","City"
"237",51580,0.825689716947331,0.615000712961643,0.301470588235294,0.875527426160338,0.506830907054871,"Covington city, Virginia",0.241732373185471,"Virginia","City"
"238",51590,0.452736558103681,0.799531767577395,0.570621468926554,0.840934065934066,0.566990890844527,"Danville city, Virginia",0.295194910893459,"Virginia","City"
"239",51595,0.257201263705631,0.628737962493664,0.770134228187919,0.825958702064897,0.577584059775841,"Emporia city, Virginia",0.348058782949267,"Virginia","City"
"240",51600,0.68975487115022,0.786118363794604,0.123220821472143,0.970671712393567,0.702793650793651,"Fairfax city, Virginia",0.184825156342446,"Virginia","City"
"241",51610,0.801592379327504,0.451386321626617,0.223386651958081,0.941757156959526,0.744450234497134,"Falls Church city, Virginia",0.187815907194522,"Virginia","City"
"242",51620,0.371331141152113,0.418058455114823,0.611168562564633,0.89198606271777,0.628389154704944,"Franklin city, Virginia",0.309033986906131,"Virginia","City"
"243",51630,0.626435772243493,0.439426523297491,0.428626247122026,0.936685630390897,0.497785186949274,"Fredericksburg city, Virginia",0.228714140016164,"Virginia","City"
"244",51640,0.876619463693884,0.859143798024149,0.357392316647264,0.854237288135593,0.473367875647668,"Galax city, Virginia",0.348417914639536,"Virginia","City"
"245",51650,0.414255474506391,0.537664783427495,0.469172587669035,0.917984553144538,0.564722712317009,"Hampton city, Virginia",0.164764004332202,"Virginia","City"
"246",51660,0.810604783577757,0.474530311834205,0.420418371987267,0.977476209246016,0.425135483870968,"Harrisonburg city, Virginia",0.172986090107439,"Virginia","City"
"247",51670,0.509550160656908,0.659023228111971,0.564449917898194,0.830886351277868,0.538398999374609,"Hopewell city, Virginia",0.223256801718697,"Virginia","City"
"248",51678,0.867229254571027,0.500784331642832,0.240687679083095,0.983610961848469,0.359905288082084,"Lexington city, Virginia",0.219874010553247,"Virginia","City"
"249",51680,0.649885811982878,0.786204694235989,0.442421551213736,0.952040512362228,0.538691650230112,"Lynchburg city, Virginia",0.228923663735949,"Virginia","City"
"250",51683,0.662951974334853,0.804160164352172,0.252326336290846,0.881159420289855,0.614621633176571,"Manassas city, Virginia",0.180278204054762,"Virginia","City"
"251",51685,0.636302746148694,0.456450125181183,0.300821917808219,0.815994338287332,0.583569739952719,"Manassas Park city, Virginia",0.186382138457307,"Virginia","City"
"252",51690,0.488359667200977,0.76145813556104,0.594614264919942,0.878542510121457,0.553531417437896,"Martinsville city, Virginia",0.224230634188462,"Virginia","City"
"253",51700,0.483088623053651,0.7268437526596,0.460618996798292,0.928503379757746,0.533658646447205,"Newport News city, Virginia",0.194888236506129,"Virginia","City"
"254",51710,0.470060099677514,0.53444360333081,0.471196328228885,0.950514719162001,0.417707724203923,"Norfolk city, Virginia",0.13002393444512,"Virginia","City"
"255",51720,0.901503759398496,0.625534591194969,0.458762886597938,0.912863070539419,0.454368932038835,"Norton city, Virginia",0.375055157528606,"Virginia","City"
"256",51730,0.173406227416973,0.840313532621225,0.700193423597679,0.892035988003999,0.542897441063873,"Petersburg city, Virginia",0.259709166939769,"Virginia","City"
"257",51735,0.943184649887864,0.453233447174176,0.219560878243513,0.852664576802508,0.723567567567568,"Poquoson city, Virginia",0.352807129002113,"Virginia","City"
"258",51740,0.401590582409166,0.445218198700093,0.503022310143972,0.896470839108647,0.572069825436409,"Portsmouth city, Virginia",0.158471493161644,"Virginia","City"
"259",51750,0.845320476460579,0.83869885982562,0.312710911136108,0.986776859504132,0.370372836218376,"Radford city, Virginia",0.258835915388704,"Virginia","City"
"260",51760,0.453547346360602,0.493413373353343,0.562644166565497,0.922047404985697,0.575076457139464,"Richmond city, Virginia",0.138797210654926,"Virginia","City"
"261",51770,0.625189468084039,0.424088333575476,0.534746388273753,0.861526560082517,0.509762133919978,"Roanoke city, Virginia",0.162640449420531,"Virginia","City"
"262",51775,0.872604725890513,0.671968190854871,0.395886889460154,0.95,0.572115143929912,"Salem city, Virginia",0.196638902481191,"Virginia","City"
"263",51790,0.833755929985277,0.884301913536499,0.403837767117314,0.928247048138056,0.540599173553719,"Staunton city, Virginia",0.290037713250986,"Virginia","City"
"264",51800,0.516655450874832,0.787213510253317,0.319221967963387,0.859187178019462,0.643635513290202,"Suffolk city, Virginia",0.430649053611501,"Virginia","City"
"265",51810,0.666695546891488,0.704623542885831,0.320441351735804,0.917076405881949,0.568481444212487,"Virginia Beach city, Virginia",0.249238107071152,"Virginia","City"
"266",51820,0.813326644166743,0.648410404624277,0.469758981355161,0.864130434782609,0.543292102759277,"Waynesboro city, Virginia",0.267187304974721,"Virginia","City"
"267",51830,0.745334054638896,0.521268368136118,0.430260047281324,0.989470108695652,0.575312626058895,"Williamsburg city, Virginia",0.213879789520759,"Virginia","City"
"268",51840,0.804383029256181,0.534625649669897,0.408371438621175,0.914210003312355,0.526249008723236,"Winchester city, Virginia",0.186134538990876,"Virginia","City"
